 0.1791117  1.2772899  0.3242251  0.8814256 -0.3257928 -0.5753021 -0.7070436  1.0190653 -0.7476507 -0.3012395 
 0.1788945  1.2779969  0.3251193  0.8820319 -0.3265997 -0.5759137 -0.7074220  1.0198773 -0.7484989 -0.3013715 
 0.1786775  1.2787030  0.3260124  0.8826374 -0.3274055 -0.5765244 -0.7077998  1.0206883 -0.7493459 -0.3015034 
 0.1784608  1.2794082  0.3269043  0.8832421 -0.3282102 -0.5771344 -0.7081771  1.0214982 -0.7501918 -0.3016351 
 0.1782444  1.2801125  0.3277950  0.8838460 -0.3290139 -0.5777435 -0.7085540  1.0223070 -0.7510366 -0.3017666 
 0.1780283  1.2808158  0.3286845  0.8844491 -0.3298165 -0.5783518 -0.7089303  1.0231148 -0.7518802 -0.3018979 
 0.1778125  1.2815182  0.3295728  0.8850514 -0.3306181 -0.5789593 -0.7093061  1.0239215 -0.7527228 -0.3020291 
 0.1775970  1.2822196  0.3304600  0.8856529 -0.3314186 -0.5795660 -0.7096815  1.0247271 -0.7535642 -0.3021601 
 0.1773817  1.2829201  0.3313459  0.8862536 -0.3322180 -0.5801719 -0.7100563  1.0255316 -0.7544045 -0.3022909 
 0.1771667  1.2836198  0.3322307  0.8868535 -0.3330163 -0.5807770 -0.7104306  1.0263351 -0.7552437 -0.3024216 
 0.1769521  1.2843184  0.3331143  0.8874525 -0.3338136 -0.5813813 -0.7108045  1.0271375 -0.7560818 -0.3025520 
 0.1767377  1.2850162  0.3339968  0.8880509 -0.3346099 -0.5819848 -0.7111778  1.0279388 -0.7569188 -0.3026823 
 0.1765236  1.2857130  0.3348780  0.8886483 -0.3354051 -0.5825874 -0.7115507  1.0287391 -0.7577546 -0.3028125 
 0.1763097  1.2864088  0.3357581  0.8892450 -0.3361992 -0.5831893 -0.7119230  1.0295383 -0.7585894 -0.3029424 
 0.1760962  1.2871038  0.3366370  0.8898410 -0.3369922 -0.5837904 -0.7122949  1.0303365 -0.7594230 -0.3030722 
 0.1758830  1.2877978  0.3375148  0.8904361 -0.3377842 -0.5843906 -0.7126662  1.0311337 -0.7602555 -0.3032018 
 0.1756700  1.2884909  0.3383914  0.8910304 -0.3385752 -0.5849901 -0.7130371  1.0319297 -0.7610869 -0.3033312 
 0.1754573  1.2891830  0.3392668  0.8916239 -0.3393651 -0.5855888 -0.7134075  1.0327247 -0.7619172 -0.3034605 
 0.1752449  1.2898743  0.3401410  0.8922167 -0.3401539 -0.5861866 -0.7137774  1.0335187 -0.7627465 -0.3035896 
 0.1750328  1.2905647  0.3410141  0.8928086 -0.3409417 -0.5867837 -0.7141467  1.0343115 -0.7635745 -0.3037185 
 0.1748210  1.2912540  0.3418860  0.8933998 -0.3417285 -0.5873800 -0.7145156  1.0351033 -0.7644016 -0.3038473 
 0.1746094  1.2919426  0.3427568  0.8939902 -0.3425142 -0.5879755 -0.7148840  1.0358940 -0.7652274 -0.3039758 
 0.1743981  1.2926302  0.3436264  0.8945798 -0.3432989 -0.5885702 -0.7152520  1.0366838 -0.7660522 -0.3041042 
 0.1741871  1.2933168  0.3444948  0.8951686 -0.3440825 -0.5891641 -0.7156194  1.0374725 -0.7668759 -0.3042325 
 0.1739764  1.2940025  0.3453622  0.8957566 -0.3448651 -0.5897572 -0.7159863  1.0382601 -0.7676985 -0.3043605 
 0.1737660  1.2946874  0.3462283  0.8963438 -0.3456466 -0.5903496 -0.7163528  1.0390466 -0.7685201 -0.3044884 
 0.1735558  1.2953713  0.3470933  0.8969303 -0.3464271 -0.5909411 -0.7167187  1.0398321 -0.7693405 -0.3046162 
 0.1733460  1.2960544  0.3479571  0.8975160 -0.3472065 -0.5915318 -0.7170842  1.0406166 -0.7701598 -0.3047437 
 0.1731364  1.2967365  0.3488198  0.8981009 -0.3479849 -0.5921218 -0.7174492  1.0414001 -0.7709780 -0.3048711 
 0.1729271  1.2974176  0.3496814  0.8986850 -0.3487623 -0.5927110 -0.7178137  1.0421824 -0.7717952 -0.3049983 
 0.1727180  1.2980980  0.3505418  0.8992683 -0.3495387 -0.5932994 -0.7181777  1.0429637 -0.7726112 -0.3051254 
 0.1725093  1.2987773  0.3514010  0.8998509 -0.3503140 -0.5938870 -0.7185412  1.0437441 -0.7734262 -0.3052522 
 0.1723008  1.2994559  0.3522591  0.9004327 -0.3510883 -0.5944739 -0.7189043  1.0445234 -0.7742401 -0.3053789 
 0.1720926  1.3001335  0.3531161  0.9010137 -0.3518615 -0.5950599 -0.7192668  1.0453016 -0.7750529 -0.3055055 
 0.1718846  1.3008101  0.3539719  0.9015940 -0.3526338 -0.5956452 -0.7196289  1.0460788 -0.7758646 -0.3056318 
 0.1716770  1.3014859  0.3548266  0.9021735 -0.3534050 -0.5962297 -0.7199906  1.0468550 -0.7766752 -0.3057581 
 0.1714696  1.3021607  0.3556802  0.9027522 -0.3541752 -0.5968134 -0.7203517  1.0476301 -0.7774848 -0.3058841 
 0.1712625  1.3028347  0.3565326  0.9033301 -0.3549443 -0.5973963 -0.7207124  1.0484042 -0.7782933 -0.3060099 
 0.1710557  1.3035078  0.3573838  0.9039072 -0.3557124 -0.5979785 -0.7210725  1.0491773 -0.7791007 -0.3061357 
 0.1708491  1.3041800  0.3582340  0.9044836 -0.3564795 -0.5985599 -0.7214321  1.0499493 -0.7799070 -0.3062612 
 0.1706429  1.3048513  0.3590830  0.9050593 -0.3572456 -0.5991405 -0.7217913  1.0507203 -0.7807122 -0.3063866 
 0.1704369  1.3055217  0.3599309  0.9056342 -0.3580106 -0.5997203 -0.7221500  1.0514903 -0.7815164 -0.3065118 
 0.1702311  1.3061912  0.3607776  0.9062083 -0.3587747 -0.6002994 -0.7225083  1.0522593 -0.7823195 -0.3066368 
 0.1700257  1.3068599  0.3616233  0.9067816 -0.3595377 -0.6008776 -0.7228660  1.0530273 -0.7831216 -0.3067617 
 0.1698205  1.3075275  0.3624678  0.9073542 -0.3602997 -0.6014552 -0.7232233  1.0537941 -0.7839226 -0.3068863 
 0.1696156  1.3081944  0.3633112  0.9079260 -0.3610607 -0.6020319 -0.7235801  1.0545601 -0.7847224 -0.3070109 
 0.1694110  1.3088603  0.3641534  0.9084970 -0.3618207 -0.6026080 -0.7239364  1.0553249 -0.7855213 -0.3071353 
 0.1692066  1.3095254  0.3649946  0.9090673 -0.3625797 -0.6031832 -0.7242923  1.0560888 -0.7863191 -0.3072594 
 0.1690025  1.3101896  0.3658346  0.9096369 -0.3633377 -0.6037577 -0.7246477  1.0568516 -0.7871159 -0.3073835 
 0.1687987  1.3108529  0.3666735  0.9102057 -0.3640946 -0.6043314 -0.7250026  1.0576135 -0.7879115 -0.3075073 
 0.1685952  1.3115153  0.3675113  0.9107737 -0.3648506 -0.6049043 -0.7253571  1.0583743 -0.7887061 -0.3076310 
 0.1683919  1.3121768  0.3683480  0.9113410 -0.3656055 -0.6054765 -0.7257111  1.0591341 -0.7894997 -0.3077546 
 0.1681889  1.3128375  0.3691835  0.9119074 -0.3663595 -0.6060479 -0.7260646  1.0598929 -0.7902922 -0.3078780 
 0.1679862  1.3134973  0.3700180  0.9124732 -0.3671124 -0.6066186 -0.7264177  1.0606507 -0.7910836 -0.3080012 
 0.1677837  1.3141562  0.3708513  0.9130382 -0.3678643 -0.6071885 -0.7267702  1.0614074 -0.7918741 -0.3081242 
 0.1675815  1.3148142  0.3716835  0.9136025 -0.3686153 -0.6077576 -0.7271223  1.0621632 -0.7926634 -0.3082471 
 0.1673796  1.3154714  0.3725147  0.9141660 -0.3693652 -0.6083260 -0.7274739  1.0629179 -0.7934517 -0.3083698 
 0.1671779  1.3161277  0.3733447  0.9147287 -0.3701141 -0.6088936 -0.7278251  1.0636717 -0.7942389 -0.3084924 
 0.1669766  1.3167831  0.3741736  0.9152907 -0.3708621 -0.6094605 -0.7281758  1.0644245 -0.7950251 -0.3086148 
 0.1667754  1.3174376  0.3750014  0.9158520 -0.3716090 -0.6100267 -0.7285261  1.0651762 -0.7958103 -0.3087370 
 0.1665746  1.3180913  0.3758281  0.9164125 -0.3723550 -0.6105920 -0.7288758  1.0659270 -0.7965944 -0.3088591 
 0.1663740  1.3187441  0.3766538  0.9169722 -0.3731000 -0.6111566 -0.7292251  1.0666767 -0.7973775 -0.3089810 
 0.1661737  1.3193960  0.3774783  0.9175313 -0.3738439 -0.6117205 -0.7295739  1.0674255 -0.7981595 -0.3091027 
 0.1659736  1.3200470  0.3783017  0.9180895 -0.3745869 -0.6122836 -0.7299223  1.0681733 -0.7989405 -0.3092243 
 0.1657739  1.3206972  0.3791240  0.9186471 -0.3753289 -0.6128460 -0.7302702  1.0689200 -0.7997204 -0.3093457 
 0.1655743  1.3213465  0.3799452  0.9192038 -0.3760699 -0.6134076 -0.7306176  1.0696658 -0.8004993 -0.3094670 
 0.1653751  1.3219950  0.3807653  0.9197599 -0.3768099 -0.6139684 -0.7309646  1.0704106 -0.8012772 -0.3095881 
 0.1651761  1.3226426  0.3815844  0.9203152 -0.3775490 -0.6145285 -0.7313111  1.0711544 -0.8020540 -0.3097090 
 0.1649774  1.3232893  0.3824023  0.9208698 -0.3782870 -0.6150879 -0.7316572  1.0718971 -0.8028298 -0.3098298 
 0.1647789  1.3239352  0.3832192  0.9214236 -0.3790241 -0.6156465 -0.7320028  1.0726390 -0.8036045 -0.3099504 
 0.1645807  1.3245802  0.3840350  0.9219767 -0.3797602 -0.6162044 -0.7323479  1.0733799 -0.8043783 -0.3100709 
 0.1643828  1.3252244  0.3848497  0.9225290 -0.3804953 -0.6167616 -0.7326926  1.0741197 -0.8051510 -0.3101912 
 0.1641851  1.3258677  0.3856633  0.9230807 -0.3812294 -0.6173180 -0.7330368  1.0748585 -0.8059227 -0.3103113 
 0.1639877  1.3265101  0.3864758  0.9236315 -0.3819626 -0.6178737 -0.7333806  1.0755965 -0.8066933 -0.3104313 
 0.1637906  1.3271517  0.3872873  0.9241817 -0.3826948 -0.6184286 -0.7337239  1.0763334 -0.8074629 -0.3105511 
 0.1635937  1.3277924  0.3880976  0.9247311 -0.3834260 -0.6189828 -0.7340667  1.0770693 -0.8082315 -0.3106707 
 0.1633971  1.3284323  0.3889069  0.9252799 -0.3841562 -0.6195362 -0.7344091  1.0778042 -0.8089991 -0.3107902 
 0.1632007  1.3290714  0.3897151  0.9258278 -0.3848855 -0.6200889 -0.7347510  1.0785382 -0.8097657 -0.3109096 
 0.1630046  1.3297095  0.3905222  0.9263750 -0.3856137 -0.6206409 -0.7350925  1.0792712 -0.8105313 -0.3110287 
 0.1628088  1.3303468  0.3913283  0.9269215 -0.3863411 -0.6211922 -0.7354336  1.0800033 -0.8112958 -0.3111478 
 0.1626132  1.3309833  0.3921333  0.9274673 -0.3870674 -0.6217427 -0.7357742  1.0807343 -0.8120593 -0.3112666 
 0.1624179  1.3316189  0.3929372  0.9280124 -0.3877928 -0.6222925 -0.7361143  1.0814643 -0.8128217 -0.3113853 
 0.1622228  1.3322537  0.3937401  0.9285567 -0.3885172 -0.6228415 -0.7364540  1.0821934 -0.8135832 -0.3115039 
 0.1620280  1.3328876  0.3945418  0.9291003 -0.3892407 -0.6233898 -0.7367932  1.0829215 -0.8143436 -0.3116223 
 0.1618335  1.3335208  0.3953425  0.9296432 -0.3899632 -0.6239374 -0.7371320  1.0836487 -0.8151031 -0.3117405 
 0.1616392  1.3341531  0.3961422  0.9301854 -0.3906847 -0.6244843 -0.7374703  1.0843749 -0.8158615 -0.3118586 
 0.1614452  1.3347845  0.3969408  0.9307268 -0.3914053 -0.6250305 -0.7378081  1.0851002 -0.8166189 -0.3119765 
 0.1612514  1.3354151  0.3977383  0.9312676 -0.3921249 -0.6255758 -0.7381455  1.0858244 -0.8173754 -0.3120942 
 0.1610579  1.3360449  0.3985347  0.9318076 -0.3928436 -0.6261205 -0.7384825  1.0865476 -0.8181308 -0.3122118 
 0.1608647  1.3366739  0.3993301  0.9323469 -0.3935613 -0.6266645 -0.7388190  1.0872699 -0.8188852 -0.3123293 
 0.1606717  1.3373020  0.4001245  0.9328855 -0.3942780 -0.6272077 -0.7391551  1.0879912 -0.8196386 -0.3124466 
 0.1604790  1.3379292  0.4009178  0.9334233 -0.3949938 -0.6277502 -0.7394907  1.0887116 -0.8203910 -0.3125637 
 0.1602865  1.3385557  0.4017100  0.9339605 -0.3957087 -0.6282920 -0.7398258  1.0894310 -0.8211424 -0.3126807 
 0.1600943  1.3391813  0.4025012  0.9344969 -0.3964225 -0.6288331 -0.7401606  1.0901495 -0.8218928 -0.3127975 
 0.1599023  1.3398061  0.4032913  0.9350327 -0.3971355 -0.6293735 -0.7404948  1.0908670 -0.8226422 -0.3129142 
 0.1597106  1.3404300  0.4040804  0.9355677 -0.3978475 -0.6299131 -0.7408287  1.0915836 -0.8233906 -0.3130307 
 0.1595192  1.3410531  0.4048684  0.9361020 -0.3985585 -0.6304520 -0.7411621  1.0922992 -0.8241380 -0.3131471 
 0.1593280  1.3416754  0.4056554  0.9366356 -0.3992686 -0.6309901 -0.7414950  1.0930139 -0.8248845 -0.3132633 
 0.1591370  1.3422968  0.4064413  0.9371684 -0.3999778 -0.6315276 -0.7418275  1.0937276 -0.8256299 -0.3133793 
 0.1589463  1.3429174  0.4072262  0.9377006 -0.4006860 -0.6320643 -0.7421596  1.0944403 -0.8263744 -0.3134952 
 0.1587559  1.3435372  0.4080100  0.9382320 -0.4013933 -0.6326004 -0.7424912  1.0951521 -0.8271178 -0.3136110 
 0.1585657  1.3441561  0.4087928  0.9387627 -0.4020996 -0.6331357 -0.7428224  1.0958630 -0.8278602 -0.3137265 
 0.1583758  1.3447742  0.4095746  0.9392927 -0.4028050 -0.6336703 -0.7431532  1.0965729 -0.8286017 -0.3138420 
 0.1581861  1.3453915  0.4103553  0.9398221 -0.4035094 -0.6342042 -0.7434835  1.0972818 -0.8293422 -0.3139572 
 0.1579967  1.3460079  0.4111350  0.9403507 -0.4042129 -0.6347374 -0.7438133  1.0979899 -0.8300817 -0.3140724 
 0.1578075  1.3466235  0.4119136  0.9408786 -0.4049155 -0.6352699 -0.7441428  1.0986971 -0.8308202 -0.3141873 
 0.1576186  1.3472384  0.4126912  0.9414058 -0.4056171 -0.6358017 -0.7444718  1.0994033 -0.8315578 -0.3143022 
 0.1574299  1.3478525  0.4134678  0.9419323 -0.4063179 -0.6363328 -0.7448003  1.1001085 -0.8322943 -0.3144169 
 0.1572415  1.3484657  0.4142433  0.9424582 -0.4070176 -0.6368632 -0.7451285  1.1008128 -0.8330299 -0.3145314 
 0.1570533  1.3490781  0.4150178  0.9429833 -0.4077165 -0.6373928 -0.7454562  1.1015161 -0.8337644 -0.3146457 
 0.1568654  1.3496896  0.4157913  0.9435077 -0.4084144 -0.6379218 -0.7457834  1.1022185 -0.8344980 -0.3147599 
 0.1566777  1.3503003  0.4165637  0.9440314 -0.4091114 -0.6384500 -0.7461102  1.1029199 -0.8352307 -0.3148740 
 0.1564903  1.3509103  0.4173351  0.9445544 -0.4098074 -0.6389776 -0.7464366  1.1036205 -0.8359624 -0.3149879 
 0.1563032  1.3515195  0.4181055  0.9450768 -0.4105026 -0.6395044 -0.7467625  1.1043202 -0.8366930 -0.3151016 
 0.1561162  1.3521278  0.4188749  0.9455984 -0.4111968 -0.6400306 -0.7470880  1.1050189 -0.8374228 -0.3152152 
 0.1559296  1.3527353  0.4196432  0.9461193 -0.4118901 -0.6405560 -0.7474131  1.1057166 -0.8381515 -0.3153287 
 0.1557431  1.3533419  0.4204105  0.9466395 -0.4125825 -0.6410808 -0.7477378  1.1064134 -0.8388793 -0.3154420 
 0.1555570  1.3539479  0.4211769  0.9471591 -0.4132739 -0.6416048 -0.7480620  1.1071093 -0.8396061 -0.3155552 
 0.1553710  1.3545530  0.4219421  0.9476780 -0.4139644 -0.6421282 -0.7483857  1.1078043 -0.8403320 -0.3156682 
 0.1551854  1.3551573  0.4227064  0.9481961 -0.4146540 -0.6426508 -0.7487091  1.1084983 -0.8410568 -0.3157810 
 0.1549999  1.3557607  0.4234696  0.9487136 -0.4153427 -0.6431728 -0.7490320  1.1091914 -0.8417807 -0.3158937 
 0.1548147  1.3563634  0.4242319  0.9492304 -0.4160305 -0.6436940 -0.7493545  1.1098837 -0.8425037 -0.3160063 
 0.1546298  1.3569653  0.4249931  0.9497465 -0.4167174 -0.6442146 -0.7496765  1.1105750 -0.8432257 -0.3161187 
 0.1544451  1.3575664  0.4257533  0.9502619 -0.4174033 -0.6447345 -0.7499982  1.1112653 -0.8439467 -0.3162309 
 0.1542607  1.3581666  0.4265124  0.9507766 -0.4180883 -0.6452537 -0.7503194  1.1119547 -0.8446668 -0.3163430 
 0.1540764  1.3587661  0.4272706  0.9512907 -0.4187724 -0.6457722 -0.7506402  1.1126432 -0.8453859 -0.3164549 
 0.1538925  1.3593647  0.4280278  0.9518040 -0.4194556 -0.6462900 -0.7509605  1.1133308 -0.8461041 -0.3165667 
 0.1537088  1.3599626  0.4287840  0.9523167 -0.4201379 -0.6468071 -0.7512804  1.1140175 -0.8468213 -0.3166784 
 0.1535253  1.3605597  0.4295391  0.9528287 -0.4208193 -0.6473235 -0.7515998  1.1147033 -0.8475376 -0.3167899 
 0.1533421  1.3611560  0.4302933  0.9533400 -0.4214998 -0.6478393 -0.7519189  1.1153882 -0.8482529 -0.3169012 
 0.1531591  1.3617514  0.4310464  0.9538506 -0.4221794 -0.6483544 -0.7522376  1.1160721 -0.8489673 -0.3170125 
 0.1529764  1.3623462  0.4317986  0.9543606 -0.4228581 -0.6488687 -0.7525558  1.1167551 -0.8496807 -0.3171235 
 0.1527939  1.3629401  0.4325497  0.9548699 -0.4235359 -0.6493824 -0.7528736  1.1174372 -0.8503931 -0.3172345 
 0.1526116  1.3635333  0.4332999  0.9553785 -0.4242127 -0.6498954 -0.7531910  1.1181185 -0.8511046 -0.3173452 
 0.1524296  1.3641256  0.4340490  0.9558864 -0.4248887 -0.6504077 -0.7535080  1.1187989 -0.8518152 -0.3174559 
 0.1522478  1.3647171  0.4347972  0.9563937 -0.4255638 -0.6509194 -0.7538245  1.1194782 -0.8525248 -0.3175663 
 0.1520663  1.3653079  0.4355443  0.9569002 -0.4262380 -0.6514304 -0.7541406  1.1201568 -0.8532334 -0.3176767 
 0.1518850  1.3658979  0.4362905  0.9574062 -0.4269112 -0.6519406 -0.7544562  1.1208344 -0.8539411 -0.3177868 
 0.1517040  1.3664870  0.4370357  0.9579114 -0.4275836 -0.6524503 -0.7547715  1.1215111 -0.8546479 -0.3178969 
 0.1515232  1.3670754  0.4377799  0.9584159 -0.4282551 -0.6529592 -0.7550863  1.1221869 -0.8553537 -0.3180068 
 0.1513426  1.3676630  0.4385231  0.9589198 -0.4289257 -0.6534674 -0.7554007  1.1228619 -0.8560586 -0.3181165 
 0.1511623  1.3682499  0.4392653  0.9594231 -0.4295954 -0.6539750 -0.7557147  1.1235359 -0.8567625 -0.3182261 
 0.1509822  1.3688359  0.4400065  0.9599256 -0.4302642 -0.6544819 -0.7560283  1.1242090 -0.8574656 -0.3183355 
 0.1508024  1.3694212  0.4407467  0.9604275 -0.4309321 -0.6549881 -0.7563415  1.1248813 -0.8581676 -0.3184448 
 0.1506228  1.3700057  0.4414859  0.9609287 -0.4315991 -0.6554937 -0.7566542  1.1255527 -0.8588688 -0.3185540 
 0.1504434  1.3705895  0.4422242  0.9614292 -0.4322653 -0.6559985 -0.7569665  1.1262231 -0.8595690 -0.3186630 
 0.1502643  1.3711724  0.4429615  0.9619291 -0.4329305 -0.6565027 -0.7572784  1.1268927 -0.8602683 -0.3187719 
 0.1500854  1.3717546  0.4436978  0.9624283 -0.4335949 -0.6570063 -0.7575899  1.1275613 -0.8609666 -0.3188806 
 0.1499068  1.3723360  0.4444331  0.9629269 -0.4342584 -0.6575091 -0.7579010  1.1282291 -0.8616641 -0.3189892 
 0.1497283  1.3729167  0.4451674  0.9634247 -0.4349210 -0.6580113 -0.7582117  1.1288960 -0.8623605 -0.3190976 
 0.1495502  1.3734965  0.4459008  0.9639220 -0.4355827 -0.6585128 -0.7585219  1.1295620 -0.8630561 -0.3192059 
 0.1493722  1.3740757  0.4466332  0.9644185 -0.4362436 -0.6590137 -0.7588318  1.1302271 -0.8637508 -0.3193140 
 0.1491945  1.3746539  0.4473646  0.9649144 -0.4369035 -0.6595139 -0.7591413  1.1308913 -0.8644445 -0.3194220 
 0.1490171  1.3752315  0.4480950  0.9654097 -0.4375626 -0.6600134 -0.7594503  1.1315546 -0.8651373 -0.3195299 
 0.1488398  1.3758082  0.4488245  0.9659043 -0.4382208 -0.6605123 -0.7597589  1.1322170 -0.8658292 -0.3196376 
 0.1486629  1.3763843  0.4495530  0.9663982 -0.4388782 -0.6610105 -0.7600672  1.1328787 -0.8665201 -0.3197451 
 0.1484861  1.3769594  0.4502805  0.9668915 -0.4395346 -0.6615080 -0.7603750  1.1335393 -0.8672101 -0.3198526 
 0.1483096  1.3775339  0.4510071  0.9673842 -0.4401902 -0.6620049 -0.7606823  1.1341991 -0.8678992 -0.3199598 
 0.1481333  1.3781077  0.4517327  0.9678761 -0.4408450 -0.6625011 -0.7609893  1.1348581 -0.8685874 -0.3200670 
 0.1479572  1.3786806  0.4524573  0.9683675 -0.4414988 -0.6629966 -0.7612959  1.1355162 -0.8692747 -0.3201740 
 0.1477814  1.3792528  0.4531810  0.9688581 -0.4421518 -0.6634915 -0.7616020  1.1361734 -0.8699611 -0.3202808 
 0.1476058  1.3798242  0.4539037  0.9693481 -0.4428039 -0.6639858 -0.7619078  1.1368297 -0.8706465 -0.3203875 
 0.1474305  1.3803948  0.4546254  0.9698375 -0.4434551 -0.6644794 -0.7622132  1.1374851 -0.8713311 -0.3204941 
 0.1472554  1.3809648  0.4553462  0.9703262 -0.4441055 -0.6649723 -0.7625181  1.1381397 -0.8720147 -0.3206005 
 0.1470805  1.3815339  0.4560660  0.9708142 -0.4447550 -0.6654646 -0.7628226  1.1387935 -0.8726974 -0.3207068 
 0.1469058  1.3821023  0.4567849  0.9713016 -0.4454036 -0.6659562 -0.7631268  1.1394463 -0.8733792 -0.3208130 
 0.1467314  1.3826699  0.4575028  0.9717883 -0.4460514 -0.6664472 -0.7634305  1.1400982 -0.8740602 -0.3209190 
 0.1465572  1.3832368  0.4582197  0.9722744 -0.4466983 -0.6669375 -0.7637339  1.1407493 -0.8747402 -0.3210248 
 0.1463833  1.3838029  0.4589357  0.9727598 -0.4473444 -0.6674271 -0.7640368  1.1413995 -0.8754193 -0.3211305 
 0.1462096  1.3843683  0.4596508  0.9732447 -0.4479896 -0.6679161 -0.7643393  1.1420488 -0.8760974 -0.3212361 
 0.1460361  1.3849329  0.4603649  0.9737288 -0.4486339 -0.6684045 -0.7646414  1.1426973 -0.8767747 -0.3213416 
 0.1458628  1.3854967  0.4610780  0.9742123 -0.4492774 -0.6688921 -0.7649431  1.1433450 -0.8774511 -0.3214469 
 0.1456898  1.3860599  0.4617902  0.9746952 -0.4499200 -0.6693792 -0.7652444  1.1439917 -0.8781266 -0.3215520 
 0.1455170  1.3866222  0.4625015  0.9751774 -0.4505618 -0.6698656 -0.7655454  1.1446376 -0.8788012 -0.3216571 
 0.1453444  1.3871838  0.4632118  0.9756590 -0.4512027 -0.6703514 -0.7658459  1.1452826 -0.8794749 -0.3217619 
 0.1451721  1.3877447  0.4639211  0.9761400 -0.4518428 -0.6708365 -0.7661460  1.1459268 -0.8801478 -0.3218667 
 0.1450000  1.3883048  0.4646295  0.9766203 -0.4524820 -0.6713210 -0.7664457  1.1465702 -0.8808197 -0.3219713 
 0.1448281  1.3888642  0.4653370  0.9770999 -0.4531204 -0.6718048 -0.7667450  1.1472126 -0.8814907 -0.3220758 
 0.1446564  1.3894228  0.4660435  0.9775789 -0.4537579 -0.6722879 -0.7670439  1.1478542 -0.8821608 -0.3221801 
 0.1444850  1.3899807  0.4667491  0.9780573 -0.4543945 -0.6727705 -0.7673424  1.1484950 -0.8828301 -0.3222843 
 0.1443138  1.3905379  0.4674538  0.9785351 -0.4550304 -0.6732524 -0.7676406  1.1491349 -0.8834984 -0.3223883 
 0.1441428  1.3910943  0.4681575  0.9790122 -0.4556653 -0.6737337 -0.7679383  1.1497740 -0.8841659 -0.3224922 
 0.1439721  1.3916500  0.4688603  0.9794887 -0.4562995 -0.6742142 -0.7682356  1.1504122 -0.8848324 -0.3225960 
 0.1438016  1.3922049  0.4695621  0.9799645 -0.4569327 -0.6746942 -0.7685326  1.1510496 -0.8854981 -0.3226996 
 0.1436313  1.3927591  0.4702630  0.9804397 -0.4575652 -0.6751736 -0.7688291  1.1516861 -0.8861629 -0.3228031 
 0.1434612  1.3933126  0.4709630  0.9809143 -0.4581968 -0.6756523 -0.7691253  1.1523217 -0.8868268 -0.3229065 
 0.1432914  1.3938653  0.4716620  0.9813883 -0.4588275 -0.6761304 -0.7694210  1.1529565 -0.8874898 -0.3230097 
 0.1431218  1.3944173  0.4723602  0.9818616 -0.4594575 -0.6766078 -0.7697164  1.1535904 -0.8881519 -0.3231128 
 0.1429524  1.3949685  0.4730574  0.9823343 -0.4600866 -0.6770846 -0.7700114  1.1542236 -0.8888132 -0.3232157 
 0.1427832  1.3955190  0.4737536  0.9828063 -0.4607148 -0.6775607 -0.7703059  1.1548558 -0.8894736 -0.3233185 
 0.1426143  1.3960688  0.4744489  0.9832777 -0.4613422 -0.6780363 -0.7706001  1.1554873 -0.8901331 -0.3234212 
 0.1424456  1.3966179  0.4751433  0.9837486 -0.4619687 -0.6785111 -0.7708939  1.1561179 -0.8907917 -0.3235237 
 0.1422771  1.3971663  0.4758368  0.9842187 -0.4625945 -0.6789854 -0.7711873  1.1567477 -0.8914495 -0.3236261 
 0.1421088  1.3977139  0.4765294  0.9846883 -0.4632194 -0.6794590 -0.7714803  1.1573766 -0.8921063 -0.3237284 
 0.1419408  1.3982607  0.4772210  0.9851572 -0.4638435 -0.6799321 -0.7717729  1.1580048 -0.8927623 -0.3238305 
 0.1417730  1.3988068  0.4779117  0.9856255 -0.4644667 -0.6804044 -0.7720652  1.1586320 -0.8934174 -0.3239325 
 0.1416054  1.3993522  0.4786015  0.9860932 -0.4650891 -0.6808761 -0.7723570  1.1592585 -0.8940717 -0.3240344 
 0.1414380  1.3998969  0.4792904  0.9865602 -0.4657107 -0.6813473 -0.7726485  1.1598841 -0.8947251 -0.3241361 
 0.1412709  1.4004408  0.4799784  0.9870267 -0.4663315 -0.6818177 -0.7729395  1.1605089 -0.8953776 -0.3242377 
 0.1411039  1.4009840  0.4806654  0.9874925 -0.4669514 -0.6822876 -0.7732302  1.1611328 -0.8960292 -0.3243391 
 0.1409372  1.4015266  0.4813516  0.9879577 -0.4675705 -0.6827568 -0.7735205  1.1617559 -0.8966800 -0.3244404 
 0.1407708  1.4020684  0.4820368  0.9884223 -0.4681888 -0.6832254 -0.7738104  1.1623782 -0.8973299 -0.3245416 
 0.1406045  1.4026095  0.4827211  0.9888862 -0.4688063 -0.6836933 -0.7740999  1.1629996 -0.8979790 -0.3246427 
 0.1404385  1.4031498  0.4834045  0.9893496 -0.4694229 -0.6841607 -0.7743890  1.1636202 -0.8986272 -0.3247436 
 0.1402727  1.4036895  0.4840870  0.9898123 -0.4700388 -0.6846275 -0.7746778  1.1642400 -0.8992745 -0.3248443 
 0.1401071  1.4042284  0.4847686  0.9902744 -0.4706538 -0.6850936 -0.7749661  1.1648589 -0.8999209 -0.3249450 
 0.1399417  1.4047667  0.4854493  0.9907359 -0.4712680 -0.6855591 -0.7752541  1.1654770 -0.9005665 -0.3250455 
 0.1397765  1.4053042  0.4861290  0.9911968 -0.4718813 -0.6860240 -0.7755417  1.1660943 -0.9012113 -0.3251458 
